heading,roll,pitch,ax,ay,az,mx,my,mz,count
-3.11128,0.7028284,-5.114341,0.09741211,0.01318359,0.9111328,109.524,7.255078,30.86192,50
-3.193172,0.9813041,-6.430371,0.1208496,0.01269531,0.9238281,109.7004,5.6625,32.05547,51
-3.610901,0.2597339,-7.40888,0.09033203,0.01074219,0.8781738,109.7004,7.785938,32.05547,52
-3.67836,0.5388161,-5.843277,0.104248,0.008544922,0.9060059,109.524,6.19336,31.20293,53
-3.041018,0.3581416,-7.005361,0.1096191,0.009521484,0.8947754,108.8186,5.839453,31.54395,54
-3.332906,1.553812,-7.067729,0.107666,0.009765625,0.9121094,108.8186,6.547266,32.22598,55
-2.499558,-0.2779464,-6.979015,0.09448242,0.009033203,0.9230957,109.3477,6.724219,31.71446,56
-3.176533,0.8284065,-6.133492,0.09228516,0.01367188,0.904541,108.6422,6.724219,32.39649,57
-3.799802,-0.03062806,-6.238805,0.1281738,0.01416016,0.9060059,109.3477,6.724219,32.39649,58
-3.440523,0.754174,-7.256639,0.1091309,0.01416016,0.8981934,107.9367,7.078125,32.7375,59
-3.796268,1.723267,-6.533862,0.1083984,0.01416016,0.904541,108.4658,5.839453,33.24902,60
-3.076421,0.4731094,-7.853863,0.1262207,0.01098633,0.9035645,107.4076,5.839453,30.86192,61
-2.788466,0.7152665,-7.783229,0.09692383,0.009033203,0.8928223,107.9367,7.078125,32.7375,62
-3.03338,0.838871,-6.454103,0.123291,0.01220703,0.904541,107.584,6.724219,32.05547,63
-2.87189,1.25297,-8.165102,0.1257324,0.01074219,0.9069824,108.4658,6.901172,32.22598,64
-3.357753,0.1508076,-7.363398,0.08691406,0.01318359,0.9104004,109.1713,5.485547,32.56699,65
-2.82427,0.9728695,-5.325174,0.1223145,0.01757813,0.8835449,109.3477,7.785938,30.69141,66
-3.020873,1.327195,-7.173677,0.1337891,0.0168457,0.9064941,108.9949,6.370313,32.05547,67
-3.042655,0.5645672,-8.121121,0.1259766,0.01586914,0.878418,109.7004,5.308594,32.7375,68
-2.876301,1.145652,-8.745277,0.09594727,0.0144043,0.9057617,109.1713,5.839453,31.88496,69
-3.359143,0.8853463,-6.807871,0.125,0.01342773,0.9130859,107.7603,5.839453,33.59004,70
-2.908902,0.7780945,-9.003284,0.1225586,0.01098633,0.9133301,108.6422,6.370313,31.71446,71
-3.20512,0.4042812,-7.180288,0.1020508,0.015625,0.9174805,108.2895,6.724219,31.71446,72
-3.425095,0.8033741,-5.887504,0.1501465,0.007324219,0.9128418,108.4658,6.901172,31.54395,73
-3.581005,0.6813685,-7.998668,0.1469727,0.02270508,0.934082,107.2312,5.308594,32.05547,74
-3.553862,2.392354,-5.517063,0.01147461,0.02807617,0.8586426,109.8768,7.255078,33.24902,75
-3.061438,1.912543,-3.784945,0.0859375,0.02392578,0.8942871,110.0531,6.016407,34.10156,76
-2.813258,0.8690099,-5.096977,0.1259766,0.01782227,0.9274902,110.4059,7.432032,32.7375,77
-2.907007,0.6245245,-7.168356,0.05566406,0.01391602,0.8928223,111.1113,5.6625,32.05547,78
-2.890449,0.7761238,-4.57496,0.09667969,0.01879883,0.887207,108.9949,7.432032,32.7375,79
-3.369786,1.46303,-6.178685,0.07568359,0.0168457,0.8920898,108.2895,5.6625,32.39649,80
-2.702271,0.5315993,-5.436971,0.09130859,0.01635742,0.8994141,109.7004,5.6625,31.37344,81
-2.965836,1.320168,-4.326762,0.1169434,0.01708984,0.8991699,108.9949,6.016407,31.71446,82
-2.788611,1.399933,-6.845219,0.08325195,0.01831055,0.9055176,110.5822,6.19336,31.88496,83
-2.491837,0.9145546,-5.617205,0.1154785,0.01538086,0.9160156,107.584,4.954688,33.07852,84
-2.865687,1.529064,-7.213355,0.1108398,0.02368164,0.8937988,109.3477,5.308594,30.69141,85
-3.041777,0.6578755,-6.145169,0.1054688,0.01806641,0.9106445,108.2895,6.016407,32.05547,86
-3.085611,1.438444,-7.043576,0.09667969,0.007080078,0.916748,109.524,6.19336,32.56699,87
-2.380788,0.9369719,-5.301869,0.125,0.02001953,0.9172363,109.8768,7.255078,31.20293,88
-2.831897,0.730757,-6.594846,0.1132813,0.01196289,0.9074707,109.7004,6.370313,31.03242,89
-4.00006,1.382638,-6.879286,0.1101074,0.01342773,0.8847656,108.9949,5.6625,33.41953,90
-3.258748,0.08427919,-6.718457,0.1455078,0.01660156,0.8933105,107.584,6.724219,33.07852,91
-3.643871,1.106174,-7.765028,0.1306152,0.01220703,0.9155273,108.6422,5.308594,31.03242,92
-2.341227,0.5093631,-7.971011,0.08886719,0.0168457,0.8815918,108.1131,5.839453,32.22598,93
-2.863706,0.7878973,-5.568624,0.119873,0.01391602,0.9106445,108.8186,6.901172,32.90801,94
-3.017503,0.8957639,-7.948252,0.1303711,0.02758789,0.9423828,107.7603,5.131641,32.90801,95
-2.59392,2.394142,-8.094385,0.06591797,0.01098633,0.8920898,109.3477,6.370313,32.39649,96
-2.424461,1.786114,-5.311743,0.09838867,0.02661133,0.8662109,108.8186,6.547266,33.59004,97
-2.494037,2.066553,-7.155914,0.09130859,0.01904297,0.8999023,107.7603,6.901172,30.86192,98
-2.915871,0.7866439,-6.679529,0.1296387,0.02587891,0.9313965,109.524,6.19336,30.86192,99
-3.084097,1.911492,-7.43953,0.07128906,0.01977539,0.8950195,108.6422,4.600781,31.37344,100
-2.94037,1.330966,-5.191019,0.1066895,0.0246582,0.8933105,108.4658,5.839453,31.88496,101
-2.414292,1.405258,-7.490764,0.1303711,0.02368164,0.9257813,110.2295,4.777735,31.88496,102
-2.306821,1.671042,-7.983541,0.1022949,0.02368164,0.8903809,109.3477,6.016407,33.41953,103
-2.467068,1.38898,-5.440854,0.1044922,0.02026367,0.9067383,109.7004,4.246875,33.76055,104
-3.102548,1.478519,-7.67504,0.09814453,0.01342773,0.8999023,109.7004,4.954688,31.37344,105
-2.282109,0.7112656,-6.340741,0.1123047,0.01904297,0.8876953,107.0549,5.839453,32.56699,106
-2.976877,1.69281,-6.959275,0.119873,0.01904297,0.9067383,109.7004,5.6625,31.03242,107
-3.087862,1.200411,-8.396919,0.1049805,0.02099609,0.8945313,109.1713,4.777735,31.88496,108
-2.826258,1.033648,-5.89312,0.1083984,0.01708984,0.8967285,108.4658,6.19336,31.88496,109
-2.774625,1.235081,-7.095607,0.1000977,0.01928711,0.9226074,108.6422,6.370313,31.71446,110
