heading,roll,pitch,ax,ay,az,mx,my,mz,count
96.24705,-40.40216,73.71194,-0.737793,0.1948242,0.2585449,196.1203,-20.88047,28.64531,557
96.80053,-38.15353,74.96971,-0.8215332,0.1865234,0.3771973,195.2385,-19.28789,28.47481,558
99.18826,-33.81778,76.24163,-0.8898926,0.1726074,0.2980957,196.6494,-19.9957,29.15684,559
102.3467,-29.12088,78.06491,-0.8222656,0.1333008,0.3103027,196.6494,-19.9957,29.15684,560
109.1326,-20.79374,79.63063,-0.8398438,0.07958984,0.3276367,195.9439,-18.58008,29.49785,561
113.6672,-14.75678,80.74982,-0.9499512,0.05419922,0.3225098,196.6494,-18.93398,28.13379,562
115.4186,-11.64699,81.24434,-0.7580566,0.007080078,0.3562012,196.473,-19.11094,27.96328,563
108.54,-16.57607,80.08358,-0.7915039,-0.02124023,0.2695313,196.8258,-18.40313,28.3043,564
99.99389,-23.64659,80.39452,-0.7893066,-0.02124023,0.2844238,198.2367,-19.11094,26.2582,565
94.3753,-27.99998,81.18011,-0.7702637,-0.03759766,0.307373,196.6494,-17.16445,27.45176,566
90.46379,-30.16335,79.72904,-0.7424316,-0.05004883,0.3830566,196.6494,-18.22617,27.79278,567
89.85076,-29.8661,78.11971,-0.7922363,-0.03808594,0.3459473,197.1785,-19.46484,25.91719,568
85.41363,-31.41665,78.42477,-0.7873535,-0.02124023,0.3896484,197.3549,-18.93398,28.13379,569
87.4026,-27.7971,77.53737,-0.7724609,-0.02001953,0.317627,197.3549,-18.22617,27.45176,570
84.83284,-28.08019,78.29148,-0.7971191,-0.01318359,0.3481445,197.7076,-17.16445,27.79278,571
84.47411,-26.07033,77.88865,-0.8569336,-0.02490234,0.3261719,196.6494,-17.87227,26.42871,572
81.32188,-27.19181,77.85226,-0.7668457,-0.05249023,0.3630371,196.2967,-19.28789,27.79278,573
77.86199,-28.87375,76.39341,-0.8461914,-0.02856445,0.4082031,196.473,-18.40313,26.2582,574
75.92831,-28.31939,75.628,-0.8227539,-0.05224609,0.3491211,197.0021,-17.87227,28.47481,575
70.0567,-32.20147,75.6921,-0.7895508,-0.05615234,0.4008789,197.0021,-18.22617,26.42871,576
68.22952,-31.36806,74.13487,-0.8137207,-0.04248047,0.3759766,198.2367,-18.04922,27.96328,577
64.96601,-32.06918,74.01002,-0.8122559,-0.04394531,0.3586426,196.473,-17.69531,25.91719,578
61.99274,-32.62738,74.55917,-0.7600098,-0.02612305,0.3657227,197.5313,-18.40313,26.94024,579
62.91385,-29.29994,73.97192,-0.7607422,-0.02539063,0.3630371,196.6494,-17.87227,25.74668,580
61.70609,-28.05848,73.13381,-0.7797852,-0.01123047,0.3388672,197.5313,-19.46484,26.2582,581
59.85771,-27.57464,73.49332,-0.7358398,-0.01904297,0.3752441,197.7076,-19.6418,26.76973,582
59.28191,-25.89017,72.47935,-0.7211914,-0.02978516,0.3552246,195.5912,-18.58008,25.40566,583
55.84624,-27.24235,71.34364,-0.7595215,-0.02026367,0.4255371,197.884,-17.34141,25.23516,584
55.20505,-25.14667,70.14858,-0.8242188,-0.02197266,0.3835449,196.473,-16.27969,25.91719,585
52.58152,-25.88722,70.70855,-0.7312012,-0.05419922,0.4450684,198.0604,-19.28789,27.11074,586
50.97588,-25.73934,69.04893,-0.7375488,-0.06347656,0.3903809,198.4131,-17.16445,27.79278,587
47.17706,-27.27518,68.54225,-0.7099609,-0.0703125,0.3679199,197.1785,-18.04922,26.2582,588
43.80388,-28.30646,67.92156,-0.7263184,-0.07080078,0.3569336,197.0021,-17.16445,25.40566,589
40.69011,-29.08801,67.60425,-0.7607422,-0.046875,0.3056641,197.5313,-17.34141,26.2582,590
37.52223,-31.24281,68.63027,-0.7924805,-0.05834961,0.3754883,198.5895,-18.04922,26.94024,591
36.13497,-30.81855,68.26137,-0.8566895,-0.06958008,0.4399414,197.3549,-17.51836,26.42871,592
35.87892,-28.81582,66.88866,-0.7990723,-0.1049805,0.4443359,196.6494,-17.87227,26.0877,593
33.96148,-28.55224,65.72174,-0.7531738,-0.1096191,0.3596191,197.884,-15.92578,24.55312,594
30.8556,-30.03997,65.78899,-0.7663574,-0.09057617,0.3989258,197.3549,-16.10274,27.45176,595
